place_id,name,address,phone,google_maps_url,business_status,categories,price_level,description,dine_in,takeout,delivery,reservable,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_vegetarian_food,wheelchair_accessible,rating,total_reviews,customer_reviews,opening_hours,open_now,photos_analysed,ambiance_style,website_file
ChIJF65g3hFy5kcRMqaNKheqXCg,Les Rendez-vous italiens,"152 Rue de Charenton, 75012 Paris, France",06 60 62 81 96,https://maps.google.com/?cid=2908386475849393714,OPERATIONAL,"grocery or supermarket, restaurant, store",,,True,True,False,True,True,False,True,True,True,True,,,4.7,477,"[{""author"": ""Marion Maccio"", ""rating"": 5, ""text"": ""Nous avons trouvé ce petit resto à 10min à pied de la Gare de Lyon à Paris. On s’est régalé, les produits sont frais. Les pizzas sont faites avec une galette et s’est réussit.\nLe tiramisu maison est excellent aussi.\nLe proprio est bien sympathique, toujours soucieux de savoir si tout se passe bien, et pourtant il gère tout tout seul et nous n’avons pas spécialement eu trop d’attente.\nTrès pratique de pouvoir réserver en ligne.\nTrès bonne adresse"", ""time"": ""il y a 5 mois""}, {""author"": ""Bilel Troudi"", ""rating"": 5, ""text"": ""Magnifique rien à dire\nAuthentique\nSuper bon et hyper chaleureux\nEt menu avec des touches drôles"", ""time"": ""il y a 2 mois""}, {""author"": ""Touta Mch"", ""rating"": 5, ""text"": ""Une promesse tenue pour laisser un avis plus que favorable un excellent restaurant 👏Nous avons passé une soirée exceptionnelle dans ce restaurant ! L’ambiance est chaleureuse, la décoration élégante, et le personnel attentionné sans être envahissant. Les plats sont délicieux et parfaitement présentés, avec des produits frais et de qualité. Mention spéciale pour les galettes qui étaient un pur régal ! Que ce soit pour un dîner en amoureux ou un repas entre amis, je recommande vivement ce restaurant. Nous y reviendrons sans hésiter 😋😋"", ""time"": ""il y a un an""}, {""author"": ""Roberto GOMEZ FONTANA"", ""rating"": 5, ""text"": ""Restaurant de quartier très agréable. Les piadines sont excellente, un grand choix, bien garnies, plus légère qu’une pizza, mais ça suffit parfaitement. Le chef est très accueillant et souriant, le service est rapide, bonne rapport qualité-prix. Le baba au limoncello était le final parfait ! Bien chargé de limoncello :)"", ""time"": ""il y a un an""}, {""author"": ""AlKa"", ""rating"": 5, ""text"": ""Une petite trattoria dans Paris!\nPas très grand, un peu caché dans cette rue mais une devanture d'un jaune éclatant qui donne envie de faire une halte culinaire.\nAux manettes, un patron très sympa et agréable qui nous accueilli chaleureusement.\nUne petite épicerie à l'intérieur avec des produits italiens et des odeurs et une ambiance qui rappellent les trattoria typiques Italiennes.\nDes produits frais, cuisinés simplement mais avec beaucoup de talent, une présentation dans l'assiette soignée et un patron qui vous présente ses plats en toute simplicité et avec le sourire !\nBravissimo !"", ""time"": ""il y a 6 mois""}]",lundi: 11:00 – 23:00 | mardi: 11:00 – 23:00 | mercredi: 11:00 – 23:00 | jeudi: 11:00 – 23:00 | vendredi: 11:00 – 23:00 | samedi: Fermé | dimanche: Fermé,False,0,,
ChIJ7fV4qZFx5kcRUHp9ayb4ZkE,Chez Mamane,"27 Rue des Cinq Diamants, 75013 Paris, France",01 45 89 58 87,https://maps.google.com/?cid=4712726903985633872,OPERATIONAL,restaurant,€,,True,True,False,False,False,False,,True,True,True,True,True,4.6,990,"[{""author"": ""Ericka Maville"", ""rating"": 5, ""text"": ""Ce restaurant de couscous parisien est l’un des meilleurs que j’ai pu tester.  Sans prétention, il offre une cuisine délicieuse et un accueil chaleureux.  Il peut y avoir un peu d’attente, mais c’est compréhensible car de nombreux habitués s’y pressent. Je le recommande vivement."", ""time"": ""il y a 2 mois""}, {""author"": ""Céline BEUGIN"", ""rating"": 4, ""text"": ""Couscous comme à la maison pas de chichis, ambiance très sympa, personnel adorable. Pas beaucoup de choix c’est couscous ou couscous. Le bouillon manquait un peu de saveurs mais la viande était très bonne. Rapport qualité prix imbattable pour Paris"", ""time"": ""il y a 9 mois""}, {""author"": ""Marc Devin"", ""rating"": 4, ""text"": ""Un couscous d'anthologie ! Un petit restaurant à la bonne franquette où on sent qu’il y a des habitués.\nLe patron et le service sont très chaleureux, n’hésitant pas à offrir un petit digestif ou à discuter au bar en attendant qu’une table se libère.\nLe repas était copieux plutôt simple, mais très efficace, on s’est régalé et on a passé un bon moment.\nLe rapport qualité / prix est très bon."", ""time"": ""il y a un an""}, {""author"": ""Tometclo"", ""rating"": 5, ""text"": ""Un véritable coup de cœur ! Chez Mamane propose sans doute l’un des meilleurs couscous que j’aie goûtés : des saveurs authentiques, une semoule légère, des légumes parfumés et une viande parfaitement cuite. Le service est professionnel, attentionné sans être envahissant. On sent la passion et le savoir-faire à chaque assiette. Une adresse chaleureuse et incontournable pour tous les amateurs de vrai couscous. Je recommande vivement !"", ""time"": ""il y a 6 mois""}, {""author"": ""Julien Durand"", ""rating"": 5, ""text"": ""Très bon couscous, prix raisonnable. Pas plus de choix mais c'est le signe d'une cuisine centrée sur l'essentiel. Jolie déco :)"", ""time"": ""il y a 2 mois""}]",lundi: 16:00 – 02:00 | mardi: 16:00 – 02:00 | mercredi: 16:00 – 02:00 | jeudi: 16:00 – 02:00 | vendredi: 16:00 – 02:00 | samedi: 16:00 – 02:00 | dimanche: 16:00 – 02:00,True,0,,
ChIJOdi_8o5x5kcR46CbkVw5zA4,La Place,"194 Av. de Choisy, 75013 Paris, France",09 74 97 20 54,https://maps.google.com/?cid=1066290281522634979,OPERATIONAL,"bar, cafe, restaurant, store",€€,,True,True,True,True,True,True,True,True,True,True,True,True,4.1,905,"[{""author"": ""Yordan LANGOUET"", ""rating"": 4, ""text"": ""Une bonne adresse.\nLa cuisine y est bonne, le menu varié. Le personnel est sympathique et agréable, et le service de qualité. La décoration a son charme.\nLe tout à des prix très corrects.\n\nOn est ravi de l'expérience, surtout en sortant tard le soir des urgences de la Pitié Salpêtrière d'à côté."", ""time"": ""il y a 2 mois""}, {""author"": ""Marie-Laure Menus"", ""rating"": 2, ""text"": ""Nous avions vu de bon commentaires et pourtant grosse déception. Le service était très long Nous avons attendu une bonne demi heure avant qu'on s'occupe de nous. Ensuite, une fois la commande des plats prises nous avons encore attendue un moment. Mon petit frère a commandé une salade césar, il n'y avait pas de poulet, lorsqu'on en a fait part au serveur il n'a rien fait il a juste dit \""c'est un oubli du cuisto\"". Mon plat et celui de ma tante étaient correctes mais pas ouf et le tiramisu par contre il n'était pas terribles. Clairement je ne le recommande pas et je n'y retournerai pas"", ""time"": ""il y a 8 mois""}, {""author"": ""AMICLIC chaîne ytb"", ""rating"": 4, ""text"": ""Resto sympa et agréable, différents type de places, cuisine raffinée et services impec ce jour-là, par contre les fois suivants où j'ai été, le serveur ne me servait pas , après attente pourtant"", ""time"": ""il y a 3 mois""}, {""author"": ""Robin Rode"", ""rating"": 5, ""text"": ""Excellente brasserie parisienne : accueil chaleureux, service rapide et souriant, plats généreux et faits maison. La carte propose de très bons classiques avec un très bon rapport qualité-prix. L’ambiance est conviviale, la salle agréable et la terrasse parfaite pour profiter du quartier. Une adresse à recommander sans hésiter"", ""time"": ""il y a 5 mois""}, {""author"": ""Oren Elbaz"", ""rating"": 5, ""text"": ""Un lieu chaleureux où l’on mange bien – fidèle depuis des années !\nLe Café La Place, c’est plus qu’un simple café : on y mange bien, les plats sont bons et l’ambiance est toujours agréable. Le personnel est sympa, accueillant, et on s’y sent vraiment à l’aise.\nJe suis client depuis des années et j’ai vu passer cinq gérants : malgré les changements, l’esprit du lieu est resté intact.\nUn vrai point de repère pour ceux qui aiment les endroits simples, conviviaux et constants dans la qualité. Je recommande sans hésiter !"", ""time"": ""il y a 11 mois""}]",lundi: 06:30 – 02:00 | mardi: 06:30 – 02:00 | mercredi: 06:30 – 02:00 | jeudi: 06:30 – 02:00 | vendredi: 06:30 – 02:00 | samedi: 06:30 – 02:00 | dimanche: 06:30 – 02:00,True,0,,
ChIJmycOpotx5kcRbYKGJsqE8r0,La Halte Paris 13,"130 Bd Vincent Auriol, 75013 Paris, France",01 45 84 60 32,https://maps.google.com/?cid=13687148221296968301,OPERATIONAL,"bar, cafe, restaurant, store",€€,,True,True,False,True,True,,True,True,True,True,True,True,4.5,563,"[{""author"": ""The truth"", ""rating"": 5, ""text"": ""Je viens occasionnellement à la halte (depuis trois ans), et je dois dire que ce restaurant est une vraie pépite. La décoration est magnifique, et les employés sont toujours souriants et prêts à aider les clients. Merci d’être là et de continuer à offrir un service aussi exceptionnel.\n\nPour ma part au menu je prends toujours le crispy burger ( pain brioché excellente et les frites faites maison ) , petite dédicace au personnel qui arrive toujours me donner encore plus de coulis pour le cheesecake (une tuerie) ❤️\n\nPs : j’ai oublié que la restauration est au top 😍"", ""time"": ""il y a 6 mois""}, {""author"": ""Alexandre Séguès Immobilier"", ""rating"": 5, ""text"": ""Un endroit chaleureux où les serveurs sont à la fois très pros et sympas.\nLe travers de porc et purée était très correct, la mousse au chocolat manquait un peu de consistance - total 24 euros déjeuner)."", ""time"": ""il y a 5 mois""}, {""author"": ""André GOUETTA"", ""rating"": 5, ""text"": ""Quel plaisir d'avoir découvert ce bar rarement vu des gens aussi sympa il règne une ambiance et une bonne humeur que je n'avais pas rencontré  depuis bien longtemps. Merci."", ""time"": ""il y a 5 mois""}, {""author"": ""Jeanne Lautier"", ""rating"": 5, ""text"": ""Très bonne brasserie : accueil chaleureux, service rapide et les pâtes du jour étaient vraiment délicieuses. Une adresse simple, efficace, et où l’on a envie de revenir !"", ""time"": ""il y a 5 mois""}, {""author"": ""Mathilde Lengaigne"", ""rating"": 5, ""text"": ""Très bon repas ! Le personnel est très sympa, nous avons passé un très bon moment ! Plat de viande à 16,00€ avec frites maison ! Mousse au chocolat à 7,50€. La musique était peut être un peu forte à l’intérieur.\nC’était top!"", ""time"": ""il y a 5 mois""}]",lundi: 07:00 – 02:00 | mardi: 07:00 – 02:00 | mercredi: 07:00 – 02:00 | jeudi: 07:00 – 02:00 | vendredi: 07:00 – 02:00 | samedi: 08:00 – 02:00 | dimanche: 09:00 – 02:00,True,0,,
ChIJAQDsn41x5kcREKunXrppOD8,Chào Bà,"14 Rue Coypel, 75013 Paris, France",01 45 32 84 23,https://maps.google.com/?cid=4555507272258136848,OPERATIONAL,restaurant,€€,"Restaurant vietnamien au cadre détendu servant des plats classiques (rouleaux de printemps, soupe phở, bún bò Huế, bún chả, etc.).",True,True,False,True,False,False,True,True,True,True,True,,4.7,830,"[{""author"": ""Melle ZAN"", ""rating"": 5, ""text"": ""Excellent restaurant thaïlandais. Un régal, des saveurs qui explosent en bouche, des plats variés, typiques et faits maison, dans un cadre calme et agréable. Le gérant est très sympathique, au service, nous avons passé une très bonne soirée et nous nous sommes régalés 😃\nMerci, bravo à l'équipe et à très bientôt !"", ""time"": ""il y a 2 mois""}, {""author"": ""Karen Vu"", ""rating"": 5, ""text"": ""Première fois dans ce petit resto à Paris, et j’ai adoré ! Le bo bun était super bon, bien assaisonné et plein de saveurs. Service sympa et ambiance agréable. Je reviendrai sans hésiter !"", ""time"": ""il y a 6 mois""}, {""author"": ""Marine L"", ""rating"": 4, ""text"": ""Chouette restaurant. Les plats étaient bons et le gérant très sympa.\nBo bun/ Crevettes aux légumes/ boeuf  / Pho poulet légumes"", ""time"": ""il y a 6 mois""}, {""author"": ""Lucas D."", ""rating"": 4, ""text"": ""Les banh cuon sont très bons, les rouleaux de printemps également.\nDécu en revanche par les pâtes de riz trop sèches à mon goût.\nRapport qualité/quantité/prix un peu élevé\nEn revanche le service est impeccable, et ils sont très gentils."", ""time"": ""il y a 8 mois""}, {""author"": ""kamie"", ""rating"": 5, ""text"": ""C’est le meilleur pho au poulet de Paris ! Le bouillon est tellement savoureux et le poulet incroyablement tendre. Dommage qu’ils n’en servent que le mardi et le mercredi… j’aimerais tellement qu’ils en fassent toute la semaine ! 😋🍜"", ""time"": ""il y a 6 mois""}]","lundi: 12:00 – 15:00, 19:00 – 22:00 | mardi: 12:00 – 15:00, 19:00 – 22:00 | mercredi: 12:00 – 15:00, 19:00 – 22:00 | jeudi: 12:00 – 15:00, 19:00 – 22:00 | vendredi: 12:00 – 15:00, 19:00 – 22:00 | samedi: 12:00 – 15:00, 19:00 – 22:00 | dimanche: Fermé",False,0,,
ChIJpRQ1kHhz5kcR1VNW8OIedjE,Milord,"12 Rue de Tolbiac, 75013 Paris, France",01 43 46 80 44,https://maps.google.com/?cid=3564070115153957845,OPERATIONAL,restaurant,€€,,True,False,False,True,True,,True,True,True,True,,True,4.8,558,"[{""author"": ""guapasamy"", ""rating"": 5, ""text"": ""Découvert par hasard, une expérience culinaire de haute qualité. Les produits frais et délicieux. Déco cosy et sympa. Personnel au top. Je conseille à 100%. Vous pouvez y aller aux yeux fermés. Bravo à toute l'équipe! C'était super"", ""time"": ""il y a 5 mois""}, {""author"": ""Emma Foray"", ""rating"": 5, ""text"": ""INCROYABLE !!! La cuisine est extraordinaire, c'est vraiment très bon, l'ambiance aussi, les serveurs sont tellement sympa ! Vraiment rien à redire ! Le menu sans savoir ce qu'on va manger c'est vraiment génial pour des gens comme moi qui aime tout et qui ne savent pas quoi choisir ! Trop bien ! Et un prix TRÈS raisonnable ! Parfait"", ""time"": ""il y a 4 mois""}, {""author"": ""Zied KHARRAZ"", ""rating"": 5, ""text"": ""Le cadre est à la fois chaleureux et gastronomique. Les plats étaient très savoureux et proposaient une belle variété. Le service est également à saluer.\n\nJe recommande vivement cet établissement."", ""time"": ""il y a 8 mois""}, {""author"": ""Kim PHUNG"", ""rating"": 5, ""text"": ""Cuisine excellente et raffinée, service impeccable et agréable, lieu cosy. Sûrement le meilleur restaurant du quartier."", ""time"": ""il y a 5 mois""}, {""author"": ""Stephane Lacote"", ""rating"": 5, ""text"": ""Resto de quartier sympathique, un accueil chaleureux par Clément !\nL'espace était privatisé pour un anniversaire. Tout était bon. Amuses bouches. Terrines. Parmentier de canards sans oublier les huîtres...\nA refaire dans le cadre d'un repas classique."", ""time"": ""il y a 8 mois""}]","lundi: 12:00 – 14:00, 19:30 – 21:30 | mardi: 12:00 – 14:00, 19:30 – 21:30 | mercredi: 12:00 – 14:00, 19:30 – 21:30 | jeudi: 12:00 – 14:00, 19:30 – 21:30 | vendredi: 12:00 – 14:00, 19:30 – 21:30 | samedi: Fermé | dimanche: Fermé",False,0,,
ChIJU_D2mQpz5kcRDVAEhEQEceU,Siem Reap Paris,"C.commerciale Oslo, 44 Av. d'Ivry, 75013 Paris, France",,https://maps.google.com/?cid=16533000399372963853,OPERATIONAL,restaurant,,,True,True,False,True,True,,True,True,True,True,,,4.9,319,"[{""author"": ""Anne-Sophie Uk"", ""rating"": 5, ""text"": ""Très bonne découverte dans ce restaurant cambodgien du 13ᵉ arrondissement. La cuisine est savoureuse et pleine de parfums, avec des plats globalement très réussis. L’accueil est chaleureux et les prix restent tout à fait abordables.\nSeul petit bémol : la soupe Phnom Penh mériterait d’être un peu plus garnie en viande. Mais les saveurs sont bien présentes et l’ensemble reste très agréable.\nNous reviendrons certainement pour découvrir les autres plats de la carte."", ""time"": ""il y a 2 mois""}, {""author"": ""Heart King"", ""rating"": 5, ""text"": ""⭐️⭐️⭐️⭐️⭐️\nUne expérience culinaire absolument délicieuse !\nNous avons passé un moment magnifique chez Siem Reap Paris. J’ai dégusté un plat de Lort Cha — de savoureuses nouilles de riz sautées avec bœuf, parfaitement assaisonnées et pleines de goût.\nMa femme a choisi des pâtes thaï, également très parfumées et réussies.\nEn entrée, les nems croustillants étaient vraiment excellents, bien dorés et pleins de saveurs. Nous avons aussi savouré de petites boules croustillantes de noix de coco fourrées aux crevettes, servies avec une sauce coco salée parfaitement équilibrée — un accompagnement original et très savoureux. Ces petites bouchées rappellent les snacks à base de noix de coco qu’on retrouve dans la cuisine de rue cambodgienne (comme le Nom Krok à base de lait de coco et farine de riz) !\nChaque plat était riche en goûts, généreux et préparé avec des ingrédients de qualité.\nEt surtout, l’accueil a été exceptionnel : une équipe chaleureuse, souriante, vraiment attentionnée — on s’est senti immédiatement bien.\nBref, une adresse que nous recommandons vivement — nous reviendrons sans hésiter !"", ""time"": ""il y a 2 mois""}, {""author"": ""Yves"", ""rating"": 4, ""text"": ""Avant tout un grand merci pour l'accueil chaleureux et sympathique de la gérante. L'endroit semble s'être inspiré des petits restaurants locaux  cambodgiens, ce qui n'est pas déplaisant. Les assiettes proposées au menu tiennent sur une page mais c'est suffisant pour y trouver son bonheur.  En effet, la cuisine orchestrée par une seule et même personne réside dans une pièce exiguëe...ce qui n'empêche en rien d'avoir goûté des plats délicieux.  Un seul regret peut être : j'aurais aimé deux ou trois morceaux de bœuf supplémentaires dans le Loc Lac et moins d'oignon. Pensez, enfin, à mettre quelques sauces et condiments sur les tables pour que l'on puisse se servir au cas où...\nA refaire lors de mon prochain détour."", ""time"": ""il y a 6 mois""}, {""author"": ""Steven ANDRE"", ""rating"": 2, ""text"": ""On avait l’impression d’assister à un sketch.\n\n35 minutes pour prendre notre commande, 20 minutes de plus pour nos boissons (et il a fallu que je demande)ça se trompe dans tous les sens, entre les commandes de toutes les tables, les gens qui n’ont pas de couverts... Les clients  se regardaient  tous en se demandant ce qu’il se passe.\n\nTout ça pour deux plats sans goûts, que du gras de viande…\nMême si les serveuses étaient très gentilles, elles étaient complètement débordées…\nTrès déçu."", ""time"": ""il y a 2 mois""}, {""author"": ""Tifanie M"", ""rating"": 5, ""text"": ""Un voyage gustatif !\nQue ce soit le bœuf Loc Lak, le Amok de poisson ou les nems, tout était très bon et copieux et les saveurs nous ont réellement ramené au Cambodge 🥰\nMerci à la serveuse pour son amabilité ☺️"", ""time"": ""il y a 4 mois""}]",lundi: Fermé | mardi: 11:30 – 18:30 | mercredi: 11:30 – 18:30 | jeudi: 11:30 – 18:30 | vendredi: 11:30 – 18:30 | samedi: 11:30 – 18:30 | dimanche: 11:30 – 18:30,False,0,,
ChIJYUozgI1x5kcRe9v5g_bU_H4,la Manufacture,"62 Av. des Gobelins, 75013 Paris, France",,https://maps.google.com/?cid=9150422698151238523,OPERATIONAL,"bar, cafe, restaurant, store",€€,"Plats de brasserie, brunch et cocktails dans un restaurant orné de boiseries et décoré de grands ours en peluche.",True,True,False,True,True,True,True,True,True,True,True,True,4.2,987,"[{""author"": ""Max L"", ""rating"": 3, ""text"": ""Déçu de ce repas à la Manufacture. Nous avons attendu très longtemps nos plats (commande non envoyée en cuisine) + la nourriture était passable. L’assiette de pâtes pesto aux légumes verts avait beaucoup trop d’huile ce qui rend le plat difficilement mangeable, et les frites du fish and chips ne sont pas d’excellentes qualités."", ""time"": ""il y a 5 mois""}, {""author"": ""Loprima"", ""rating"": 5, ""text"": ""Rien à redire, le restaurant est juste parfait et le cadre agréable. Une véritable saveur qui vous suivra du plat jusqu’au dessert (je n’ai pas goûté les entrées).\n\nSi vous hésitez, arrêtez, venez vivre l’explosion gustative, expérimentez la passion des serveurs en salle et des équipes en cuisines."", ""time"": ""il y a 10 mois""}, {""author"": ""Kalou En balade"", ""rating"": 4, ""text"": ""Alors nous avons passè une belle soirée avec un service +que cordial.\nNous avons eu peur en lisant les commentaires\nPourtant à notre belle surprise ce fut bon les mets  sont bien préparés juste pour dire un petit truc moins de marrons et plus de choux dans le plat avec la saucisse\nMon mari s'est regalè avec son rognon purée\nEn amoureux petit mot d'attention pour la réservation\nFranchement qualités prix plus que correcte\nVoilà n\""hesitez pas à venir."", ""time"": ""il y a 5 mois""}, {""author"": ""Dimitri LEROUGE"", ""rating"": 5, ""text"": ""Repas entre amis ( deuxième venue)\nService sympathique\n\nRognon de veau en cocotte,  un délice\nFiche Chips\nPlanche mixte Fromage charcuterie très copieuse\nEmince de bœuf, cuisson parfaite\n\nPinot noir, parfait\n\nUn vrai gastro français aux Gobelins !"", ""time"": ""il y a 2 mois""}, {""author"": ""David Callegari"", ""rating"": 5, ""text"": ""Je ne peux pas encore parler de la cuisine qui en voyant les omelettes où encore les œufs sur le plat passés donnent très  envie de venir ici manger\nLe responsable est tout ce qu'il y a de plus serviable poli et met les gens vraiment à l'aise\nComme partout il y a vraiment des cassos\nAllez y sans la moindre hésitation!!! Je recommande vivement cet établissement bien plus que certains café/bistrot à proximité\nVraiment rien à redire\nJuste FONCEZ VOUS NE SEREZ PAS DÉÇU"", ""time"": ""il y a 7 mois""}]",lundi: 07:00 – 00:00 | mardi: 07:00 – 00:00 | mercredi: 07:00 – 00:00 | jeudi: 07:00 – 00:00 | vendredi: 07:00 – 00:00 | samedi: 08:00 – 00:00 | dimanche: 08:00 – 23:30,False,0,,
ChIJh14ed41x5kcRtVQZfDsWpic,Virgule,"9 Rue Véronèse, 75013 Paris, France",01 43 37 01 14,https://maps.google.com/?cid=2856995458354074805,OPERATIONAL,restaurant,€€,"Ce restaurant de quartier, orné de rideaux à mi-hauteur, prépare une cuisine française traditionnelle.",True,True,False,True,False,False,True,True,True,True,False,,4.6,536,"[{""author"": ""Jérémie Mou Chin Leung"", ""rating"": 5, ""text"": ""Nourriture: cxcellente cuisine française. Le chef a fait ses armes dans des restaurants étoilés et cela se ressent dans les plats qu'il prépare. Les sauces sont très bonnes, les viandes et poissons cuits comme il faut.\n\nService: Une seule personne au service mais l'organisation est très bien rodée. Les plats sortent vite de la cuisine.\n\nAmbiance: très décontractée et agréable si vous souhaitez un établissement de quartier. C'est un restaurant d'habitués, et j'en fais parti."", ""time"": ""il y a 2 mois""}, {""author"": ""Fung Yep Hung"", ""rating"": 5, ""text"": ""Excellent cuisine, j' ai emmené des amis chez eux, elles sont super contentes pour la qualité et quantités des plats.\n(d'ailleurs c'était une copine m'a fait connaître ce restaurant)"", ""time"": ""il y a 11 mois""}, {""author"": ""Etwahl"", ""rating"": 5, ""text"": ""Nous avions réservé pour fêter un anniversaire. Tout était super. Service impeccable, il y avait un problème de cuisson, il a été très vite réglé. Les plats sont très copieux et étaient accompagnés de pommes de terre. J'ai adoré mon plat saumon à la sauce moutarde. Seul bémol, la soupe au potiron était un peu trop salée. Nous avons passé une très bonne soirée, merci."", ""time"": ""il y a un an""}, {""author"": ""Sandrine"", ""rating"": 2, ""text"": ""Mauvaise odeur en entrant.\nNos cuisses de canard étaient sèches.\nIl faisait froid dans ce restaurant, à la décoration un peu vieillotte.\nLe service gagnerait à être plus chaleureux et généreux.\nLe midi, c’est peut-être mieux…"", ""time"": ""il y a 4 mois""}, {""author"": ""Christophe CARDON"", ""rating"": 5, ""text"": ""Un restaurant simple et chaleureux.\nEt des plats plus que délectables.\nUne cuisine traditionnelle faite avec amour et passion.\nQualité, quantité et à des prix abordables.\nUn accueil comme à la maison !"", ""time"": ""il y a 2 ans""}]","lundi: 19:00 – 23:00 | mardi: 12:00 – 14:30, 19:00 – 23:00 | mercredi: Fermé | jeudi: 12:00 – 14:30, 19:00 – 23:00 | vendredi: 12:00 – 14:30, 19:00 – 23:00 | samedi: 12:00 – 14:30, 19:00 – 23:00 | dimanche: 12:00 – 14:30, 19:00 – 23:00",False,0,,
ChIJcfJGC7Rx5kcRlf629O2HoMc,Le Petit Baigneur,"10 Rue de la Sablière, 75014 Paris, France",01 45 45 47 12,https://maps.google.com/?cid=14384646665903996565,OPERATIONAL,"bar, restaurant",€€,"Escargots, plats de steak et autres classiques dans une brasserie au charme d'antan, avec des posters vintages et une décoration kitsch.",True,False,False,True,False,False,True,True,True,True,False,,4.6,1019,"[{""author"": ""Mona KADIRI"", ""rating"": 5, ""text"": ""Restaurant super mignon avec un service chaleureux et sympathique! Cuisine française comme on aime avec les grands classiques.\nCuisine très bonne. Formule sympa et j’ai adoré le fait de noter soi même la commande.\nBref je recommande ++ et nous reviendrons je pense !\nMerci"", ""time"": ""il y a 2 mois""}, {""author"": ""Georges Desplaces"", ""rating"": 5, ""text"": ""5 étoiles supplémentaires qui viennent s'ajouter aux myriades déjà publiées sur les avis du Petit Baigneur. Un petit écrin presque caché dans une ruelle proche du Boulevard du Maine et qui pourrait figurer dans Amélie Poulain, Emily in Paris, Ratatouille, ou tout autre film qui sublime l'imaginaire collectif de ce que devrait être un restaurant Parisien typique.\n\nLe lieu n'est pas très grand, les tables sont serrées les unes aux autres, aux heures de pointe le restaurant est victime de son succès ce qui fait que la réservation préalable est fortement recommandée et lorsque l'on a pris place après un accueil chaleureux des jeunes serveuses, on peut prendre le temps d'admirer la décoration volontairement surannée du Petit Baigneur.\n\nLes murs sont tapissés de \""réclames\"" d'Antan dont certaines marques n'ont pas franchi le XXIème siècle, de breloques, de babioles, de chapeaux, de divers objets joliment agencés.\n\nSur les nappes en tissu, la carte en papier des plats où les clients doivent écrire eux-mêmes leurs choix parmi une palette suffisamment large pour hésiter entre plusieurs options appétissantes et suffisamment maîtrisée pour garantir la fraîcheur des plats traditionnels faits maison.\n\nSi l'on ajoute à cela que les mets sont aussi beaux que bons, les portions généreuses, le service diablement efficace, charmant et rapide et que le rapport qualité prix est excellent dans un quartier où ce n'est pas toujours le cas, je valide à 100% le choix du petit baigneur qui est une excellente option pour terminer une agréable soirée après un spectacle du Théâtre de la Gaité Montparnasse, situé à un petit quart d'heure de marche seulement.\n\nNB : Si vous voulez vraiment vous faire plaisir avec entrée-plat-dessert-vin-eau pétillante et cafés il faut compter environ entre 50 et 60 euros par personne selon les plats choisis mais la qualité est au rendez-vous."", ""time"": ""il y a 2 mois""}, {""author"": ""Bernard Dubrulle"", ""rating"": 5, ""text"": ""Tout ce qu'on aime de la cuisine et de l'ambiance d'un bistro parisien. A recommander sans restrictions. Continuez comme cela (manque juste un site internet et une page Facebook)"", ""time"": ""il y a 2 mois""}, {""author"": ""Thierry Brillard"", ""rating"": 5, ""text"": ""J 'ai le bonheur d'habiter non loin de ce restaurant et j'ai connu plusieurs propriétaires.\nIl m'est jamais arrivé d'être déçu et le recommande autour de moi. J'y ai fêté plusieurs de mes anniversaires avec plaisir de mes invités.\nUne bonne adresse avec une cuisine traditionnelle de qualité. J'adorerais y aller plus souvent mais les retraites ne le permettent pas comme on souhaiterait.\nEn tout cas ne vous privez pas d'y passer diner ou déjeuner.  100% vous serez séduit, que ce soit par le cadre, l' accueil ou par la restauration."", ""time"": ""il y a 2 mois""}, {""author"": ""Remi Riccoboni"", ""rating"": 5, ""text"": ""Une très belle découverte ! Le Petit Baigneur est un restaurant plein de charme, avec une ambiance conviviale et chaleureuse. Les plats sont délicieux, bien préparés et généreux, on sent la qualité des produits. Le service est attentionné et souriant, on se sent vraiment bien accueilli. Excellent rapport qualité/prix. Une adresse à retenir et à recommander sans hésitation !"", ""time"": ""il y a 8 mois""}]","lundi: 12:00 – 14:30, 19:00 – 22:15 | mardi: 12:00 – 14:30, 19:00 – 22:15 | mercredi: 12:00 – 14:30, 19:00 – 22:15 | jeudi: 12:00 – 14:15, 19:00 – 22:15 | vendredi: 12:00 – 14:30, 19:00 – 22:30 | samedi: 12:00 – 14:30, 19:00 – 22:30 | dimanche: Fermé",False,0,,
